valor,unidad,vigenciadesde,vigenciahasta
3847.4,COP,2021-11-05,2021-11-05
3881.76,COP,2021-11-06,2021-11-08
3874.41,COP,2021-11-09,2021-11-09
3876.86,COP,2021-11-10,2021-11-10
3875.38,COP,2021-11-11,2021-11-12
3888.53,COP,2021-11-13,2021-11-16
3898.84,COP,2021-11-17,2021-11-17
3907.95,COP,2021-11-18,2021-11-18
3943.43,COP,2021-11-19,2021-11-19
3923.53,COP,2021-11-20,2021-11-22
3913.26,COP,2021-11-23,2021-11-23
3944.37,COP,2021-11-24,2021-11-24
3969.49,COP,2021-11-25,2021-11-26
4008.13,COP,2021-11-27,2021-11-29
4010.98,COP,2021-11-30,2021-11-30
4004.54,COP,2021-12-01,2021-12-01
3953.26,COP,2021-12-02,2021-12-02
3945.18,COP,2021-12-03,2021-12-03
3948.33,COP,2021-12-04,2021-12-06
3944.0,COP,2021-12-07,2021-12-07
3906.1,COP,2021-12-08,2021-12-09
3899.87,COP,2021-12-10,2021-12-10
3887.71,COP,2021-12-11,2021-12-13
3886.87,COP,2021-12-14,2021-12-14
3936.41,COP,2021-12-15,2021-12-15
3990.27,COP,2021-12-16,2021-12-16
4002.97,COP,2021-12-17,2021-12-17
3999.85,COP,2021-12-18,2021-12-20
4002.12,COP,2021-12-21,2021-12-21
3996.28,COP,2021-12-22,2021-12-22
3997.71,COP,2021-12-23,2021-12-23
3997.09,COP,2021-12-24,2021-12-24
3994.15,COP,2021-12-25,2021-12-27
3989.41,COP,2021-12-28,2021-12-28
4004.0,COP,2021-12-29,2021-12-29
4023.68,COP,2021-12-30,2021-12-30
3981.16,COP,2021-12-31,2022-01-03
4082.75,COP,2022-01-04,2022-01-04
4084.11,COP,2022-01-05,2022-01-05
4042.36,COP,2022-01-06,2022-01-06
4039.31,COP,2022-01-07,2022-01-07
4043.46,COP,2022-01-08,2022-01-11
4011.65,COP,2022-01-12,2022-01-12
3970.08,COP,2022-01-13,2022-01-13
3950.4,COP,2022-01-14,2022-01-14
3993.65,COP,2022-01-15,2022-01-18
4033.37,COP,2022-01-19,2022-01-19
4003.95,COP,2022-01-20,2022-01-20
3980.8,COP,2022-01-21,2022-01-21
3964.3,COP,2022-01-22,2022-01-24
3977.51,COP,2022-01-25,2022-01-25
3987.32,COP,2022-01-26,2022-01-26
3947.83,COP,2022-01-27,2022-01-27
3944.04,COP,2022-01-28,2022-01-28
3982.6,COP,2022-01-29,2022-01-31
3942.73,COP,2022-02-01,2022-02-01
3923.61,COP,2022-02-02,2022-02-02
3928.05,COP,2022-02-03,2022-02-03
3951.96,COP,2022-02-04,2022-02-04
3962.68,COP,2022-02-05,2022-02-07
3963.84,COP,2022-02-08,2022-02-08
3965.41,COP,2022-02-09,2022-02-09
3939.31,COP,2022-02-10,2022-02-10
3917.75,COP,2022-02-11,2022-02-11
3917.52,COP,2022-02-12,2022-02-14
3938.97,COP,2022-02-15,2022-02-15
3946.88,COP,2022-02-16,2022-02-16
3963.72,COP,2022-02-17,2022-02-17
3953.26,COP,2022-02-18,2022-02-18
3927.25,COP,2022-02-19,2022-02-22
3932.4,COP,2022-02-23,2022-02-23
3913.79,COP,2022-02-24,2022-02-24
3940.2,COP,2022-02-25,2022-02-25
3910.64,COP,2022-02-26,2022-02-28
3910.28,COP,2022-03-01,2022-03-01
3901.62,COP,2022-03-02,2022-03-02
3862.95,COP,2022-03-03,2022-03-03
3771.77,COP,2022-03-04,2022-03-04
3806.11,COP,2022-03-05,2022-03-07
3813.41,COP,2022-03-08,2022-03-08
3787.18,COP,2022-03-09,2022-03-09
3746.43,COP,2022-03-10,2022-03-10
3786.0,COP,2022-03-11,2022-03-11
3827.64,COP,2022-03-12,2022-03-14
3800.85,COP,2022-03-15,2022-03-15
3836.56,COP,2022-03-16,2022-03-16
3826.89,COP,2022-03-17,2022-03-17
3816.43,COP,2022-03-18,2022-03-18
3820.67,COP,2022-03-19,2022-03-22
3765.67,COP,2022-03-23,2022-03-23
3756.64,COP,2022-03-24,2022-03-24
3798.9,COP,2022-03-25,2022-03-25
3785.66,COP,2022-03-26,2022-03-28
3785.7,COP,2022-03-29,2022-03-29
3765.96,COP,2022-03-30,2022-03-30
3748.15,COP,2022-03-31,2022-03-31
3756.03,COP,2022-04-01,2022-04-01
3774.79,COP,2022-04-02,2022-04-04
3706.95,COP,2022-04-05,2022-04-05
3723.79,COP,2022-04-06,2022-04-06
3746.51,COP,2022-04-07,2022-04-07
3771.83,COP,2022-04-08,2022-04-08
3777.41,COP,2022-04-09,2022-04-11
3744.16,COP,2022-04-12,2022-04-12
3736.7,COP,2022-04-13,2022-04-13
3737.32,COP,2022-04-14,2022-04-18
3731.31,COP,2022-04-19,2022-04-19
3755.85,COP,2022-04-20,2022-04-20
3758.65,COP,2022-04-21,2022-04-21
3759.54,COP,2022-04-22,2022-04-22
3819.07,COP,2022-04-23,2022-04-25
3931.74,COP,2022-04-26,2022-04-26
3947.63,COP,2022-04-27,2022-04-27
3967.32,COP,2022-04-28,2022-04-28
3984.77,COP,2022-04-29,2022-04-29
3966.27,COP,2022-04-30,2022-05-02
4004.07,COP,2022-05-03,2022-05-03
4016.34,COP,2022-05-04,2022-05-04
4056.41,COP,2022-05-05,2022-05-05
4086.08,COP,2022-05-06,2022-05-06
4053.93,COP,2022-05-07,2022-05-09
4085.76,COP,2022-05-10,2022-05-10
4086.71,COP,2022-05-11,2022-05-11
4080.32,COP,2022-05-12,2022-05-12
4109.71,COP,2022-05-13,2022-05-13
4110.53,COP,2022-05-14,2022-05-16
4070.25,COP,2022-05-17,2022-05-17
4033.85,COP,2022-05-18,2022-05-18
4054.71,COP,2022-05-19,2022-05-19
4050.88,COP,2022-05-20,2022-05-20
3989.84,COP,2022-05-21,2022-05-23
3950.35,COP,2022-05-24,2022-05-24
3971.28,COP,2022-05-25,2022-05-25
3959.05,COP,2022-05-26,2022-05-26
3930.89,COP,2022-05-27,2022-05-27
3912.34,COP,2022-05-28,2022-05-31
3776.52,COP,2022-06-01,2022-06-01
3791.74,COP,2022-06-02,2022-06-02
3784.98,COP,2022-06-03,2022-06-03
3771.63,COP,2022-06-04,2022-06-06
3799.5,COP,2022-06-07,2022-06-07
3790.88,COP,2022-06-08,2022-06-08
3782.65,COP,2022-06-09,2022-06-09
3833.34,COP,2022-06-10,2022-06-10
3912.51,COP,2022-06-11,2022-06-13
4016.5,COP,2022-06-14,2022-06-14
3979.3,COP,2022-06-15,2022-06-15
3923.96,COP,2022-06-16,2022-06-16
3912.15,COP,2022-06-17,2022-06-17
3905.05,COP,2022-06-18,2022-06-21
4026.92,COP,2022-06-22,2022-06-22
4026.52,COP,2022-06-23,2022-06-23
4068.75,COP,2022-06-24,2022-06-24
4129.87,COP,2022-06-25,2022-06-28
4089.72,COP,2022-06-29,2022-06-29
4127.47,COP,2022-06-30,2022-06-30
4151.21,COP,2022-07-01,2022-07-01
4198.77,COP,2022-07-02,2022-07-05
4259.86,COP,2022-07-06,2022-07-06
4348.68,COP,2022-07-07,2022-07-07
4369.7,COP,2022-07-08,2022-07-08
4388.27,COP,2022-07-09,2022-07-11
4513.28,COP,2022-07-12,2022-07-12
4627.46,COP,2022-07-13,2022-07-13
4558.05,COP,2022-07-14,2022-07-14
4519.65,COP,2022-07-15,2022-07-15
4395.63,COP,2022-07-16,2022-07-18
4315.41,COP,2022-07-19,2022-07-19
4303.34,COP,2022-07-20,2022-07-21
4410.14,COP,2022-07-22,2022-07-22
4423.86,COP,2022-07-23,2022-07-25
4461.63,COP,2022-07-26,2022-07-26
4445.01,COP,2022-07-27,2022-07-27
4420.75,COP,2022-07-28,2022-07-28
4375.51,COP,2022-07-29,2022-07-29
4300.3,COP,2022-07-30,2022-08-01
4245.99,COP,2022-08-02,2022-08-02
4313.3,COP,2022-08-03,2022-08-03
4331.15,COP,2022-08-04,2022-08-04
4268.3,COP,2022-08-05,2022-08-05
4337.28,COP,2022-08-06,2022-08-08
4307.09,COP,2022-08-09,2022-08-09
4309.69,COP,2022-08-10,2022-08-10
4273.82,COP,2022-08-11,2022-08-11
4231.45,COP,2022-08-12,2022-08-12
4185.49,COP,2022-08-13,2022-08-16
4218.48,COP,2022-08-17,2022-08-17
4316.47,COP,2022-08-18,2022-08-18
4413.86,COP,2022-08-19,2022-08-19
4400.25,COP,2022-08-20,2022-08-22
4399.16,COP,2022-08-23,2022-08-23
4374.45,COP,2022-08-24,2022-08-24
4380.19,COP,2022-08-25,2022-08-25
4407.95,COP,2022-08-26,2022-08-26
4388.02,COP,2022-08-27,2022-08-29
4386.13,COP,2022-08-30,2022-08-30
4400.16,COP,2022-08-31,2022-08-31
4422.77,COP,2022-09-01,2022-09-01
4467.03,COP,2022-09-02,2022-09-02
4466.73,COP,2022-09-03,2022-09-06
4480.1,COP,2022-09-07,2022-09-07
4446.36,COP,2022-09-08,2022-09-08
4396.69,COP,2022-09-09,2022-09-09
4365.32,COP,2022-09-10,2022-09-12
4346.91,COP,2022-09-13,2022-09-13
4413.89,COP,2022-09-14,2022-09-14
4389.8,COP,2022-09-15,2022-09-15
4404.64,COP,2022-09-16,2022-09-16
4435.84,COP,2022-09-17,2022-09-19
4415.11,COP,2022-09-20,2022-09-20
4420.38,COP,2022-09-21,2022-09-21
4403.82,COP,2022-09-22,2022-09-22
4379.8,COP,2022-09-23,2022-09-23
4426.47,COP,2022-09-24,2022-09-26
4496.99,COP,2022-09-27,2022-09-27
4556.42,COP,2022-09-28,2022-09-28
4486.94,COP,2022-09-29,2022-09-29
4532.07,COP,2022-09-30,2022-09-30
4590.54,COP,2022-10-01,2022-10-03
4545.66,COP,2022-10-04,2022-10-04
4484.74,COP,2022-10-05,2022-10-05
4548.89,COP,2022-10-06,2022-10-06
4627.61,COP,2022-10-07,2022-10-07
4605.29,COP,2022-10-08,2022-10-11
4611.88,COP,2022-10-12,2022-10-12
4611.18,COP,2022-10-13,2022-10-13
4619.78,COP,2022-10-14,2022-10-14
4636.83,COP,2022-10-15,2022-10-18
4744.04,COP,2022-10-19,2022-10-19
4815.09,COP,2022-10-20,2022-10-20
4885.5,COP,2022-10-21,2022-10-21
4913.24,COP,2022-10-22,2022-10-24
4968.94,COP,2022-10-25,2022-10-25
4948.14,COP,2022-10-26,2022-10-26
4895.29,COP,2022-10-27,2022-10-27
4821.92,COP,2022-10-28,2022-10-28
4819.42,COP,2022-10-29,2022-10-31
4898.74,COP,2022-11-01,2022-11-01
4975.58,COP,2022-11-02,2022-11-02
5015.84,COP,2022-11-03,2022-11-03
5058.02,COP,2022-11-04,2022-11-04
5061.21,COP,2022-11-05,2022-11-08
5013.2,COP,2022-11-09,2022-11-09
4914.71,COP,2022-11-10,2022-11-10
4806.07,COP,2022-11-11,2022-11-15
4801.06,COP,2022-11-16,2022-11-16
4922.7,COP,2022-11-17,2022-11-17
5022.03,COP,2022-11-18,2022-11-18
4994.61,COP,2022-11-19,2022-11-21
4958.42,COP,2022-11-22,2022-11-22
4914.34,COP,2022-11-23,2022-11-23
4875.91,COP,2022-11-24,2022-11-25
4881.41,COP,2022-11-26,2022-11-28
4840.6,COP,2022-11-29,2022-11-29
4809.51,COP,2022-11-30,2022-11-30
4815.59,COP,2022-12-01,2022-12-01
4779.06,COP,2022-12-02,2022-12-02
4767.19,COP,2022-12-03,2022-12-05
4812.37,COP,2022-12-06,2022-12-06
4818.32,COP,2022-12-07,2022-12-07
4825.83,COP,2022-12-08,2022-12-09
4815.99,COP,2022-12-10,2022-12-12
4836.24,COP,2022-12-13,2022-12-13
4791.57,COP,2022-12-14,2022-12-14
4778.28,COP,2022-12-15,2022-12-15
4797.02,COP,2022-12-16,2022-12-16
4802.48,COP,2022-12-17,2022-12-19
4781.28,COP,2022-12-20,2022-12-20
4769.29,COP,2022-12-21,2022-12-21
4761.64,COP,2022-12-22,2022-12-22
4760.61,COP,2022-12-23,2022-12-23
4745.04,COP,2022-12-24,2022-12-27
4766.82,COP,2022-12-28,2022-12-28
4765.92,COP,2022-12-29,2022-12-29
4810.2,COP,2022-12-30,2023-01-03
4842.26,COP,2023-01-04,2023-01-04
4924.0,COP,2023-01-05,2023-01-05
4989.58,COP,2023-01-06,2023-01-06
4885.66,COP,2023-01-07,2023-01-10
4807.85,COP,2023-01-11,2023-01-11
4748.54,COP,2023-01-12,2023-01-12
4692.04,COP,2023-01-13,2023-01-13
4693.99,COP,2023-01-14,2023-01-17
4691.09,COP,2023-01-18,2023-01-18
4702.67,COP,2023-01-19,2023-01-19
4683.85,COP,2023-01-20,2023-01-20
4631.64,COP,2023-01-21,2023-01-23
4551.02,COP,2023-01-24,2023-01-24
4545.94,COP,2023-01-25,2023-01-25
4538.91,COP,2023-01-26,2023-01-26
4531.75,COP,2023-01-27,2023-01-27
4548.5,COP,2023-01-28,2023-01-30
4632.2,COP,2023-01-31,2023-01-31
4648.7,COP,2023-02-01,2023-02-01
4639.04,COP,2023-02-02,2023-02-02
4584.44,COP,2023-02-03,2023-02-03
4669.74,COP,2023-02-04,2023-02-06
4776.25,COP,2023-02-07,2023-02-07
4775.99,COP,2023-02-08,2023-02-08
4769.85,COP,2023-02-09,2023-02-09
4742.05,COP,2023-02-10,2023-02-10
4777.73,COP,2023-02-11,2023-02-13
4818.62,COP,2023-02-14,2023-02-14
4783.24,COP,2023-02-15,2023-02-15
4878.24,COP,2023-02-16,2023-02-16
4966.33,COP,2023-02-17,2023-02-17
4918.94,COP,2023-02-18,2023-02-21
4950.33,COP,2023-02-22,2023-02-22
4924.91,COP,2023-02-23,2023-02-23
4853.9,COP,2023-02-24,2023-02-24
4849.65,COP,2023-02-25,2023-02-27
4808.14,COP,2023-02-28,2023-02-28
4814.11,COP,2023-03-01,2023-03-01
4848.78,COP,2023-03-02,2023-03-02
4855.83,COP,2023-03-03,2023-03-03
4780.89,COP,2023-03-04,2023-03-06
4734.42,COP,2023-03-07,2023-03-07
4744.95,COP,2023-03-08,2023-03-08
4755.59,COP,2023-03-09,2023-03-09
4748.61,COP,2023-03-10,2023-03-10
4748.14,COP,2023-03-11,2023-03-13
4769.76,COP,2023-03-14,2023-03-14
4736.03,COP,2023-03-15,2023-03-15
4835.51,COP,2023-03-16,2023-03-16
4866.5,COP,2023-03-17,2023-03-17
4824.25,COP,2023-03-18,2023-03-21
4804.29,COP,2023-03-22,2023-03-22
4776.09,COP,2023-03-23,2023-03-23
4755.12,COP,2023-03-24,2023-03-24
4741.76,COP,2023-03-25,2023-03-27
4686.83,COP,2023-03-28,2023-03-28
4658.79,COP,2023-03-29,2023-03-29
4627.63,COP,2023-03-30,2023-03-30
4627.27,COP,2023-03-31,2023-03-31
4646.08,COP,2023-04-01,2023-04-03
4603.0,COP,2023-04-04,2023-04-04
4587.31,COP,2023-04-05,2023-04-05
4570.91,COP,2023-04-06,2023-04-10
4564.24,COP,2023-04-11,2023-04-11
4516.76,COP,2023-04-12,2023-04-12
4458.87,COP,2023-04-13,2023-04-13
4424.02,COP,2023-04-14,2023-04-14
4425.27,COP,2023-04-15,2023-04-17
4431.45,COP,2023-04-18,2023-04-18
4473.07,COP,2023-04-19,2023-04-19
4532.43,COP,2023-04-20,2023-04-20
4535.78,COP,2023-04-21,2023-04-21
4523.64,COP,2023-04-22,2023-04-24
4482.45,COP,2023-04-25,2023-04-25
4486.6,COP,2023-04-26,2023-04-26
4552.59,COP,2023-04-27,2023-04-27
4654.14,COP,2023-04-28,2023-04-28
4669.0,COP,2023-04-29,2023-05-02
4713.08,COP,2023-05-03,2023-05-03
4667.09,COP,2023-05-04,2023-05-04
4616.58,COP,2023-05-05,2023-05-05
4552.56,COP,2023-05-06,2023-05-08
4490.58,COP,2023-05-09,2023-05-09
4540.34,COP,2023-05-10,2023-05-10
4545.39,COP,2023-05-11,2023-05-11
4601.15,COP,2023-05-12,2023-05-12
4564.44,COP,2023-05-13,2023-05-15
4506.49,COP,2023-05-16,2023-05-16
4531.58,COP,2023-05-17,2023-05-17
4528.3,COP,2023-05-18,2023-05-18
4521.64,COP,2023-05-19,2023-05-19
4528.67,COP,2023-05-20,2023-05-23
4501.81,COP,2023-05-24,2023-05-24
4448.93,COP,2023-05-25,2023-05-25
4470.83,COP,2023-05-26,2023-05-26
4461.66,COP,2023-05-27,2023-05-30
4408.65,COP,2023-05-31,2023-05-31
4434.09,COP,2023-06-01,2023-06-01
4410.49,COP,2023-06-02,2023-06-02
4355.8,COP,2023-06-03,2023-06-05
4307.02,COP,2023-06-06,2023-06-06
4245.0,COP,2023-06-07,2023-06-07
4209.14,COP,2023-06-08,2023-06-08
4179.98,COP,2023-06-09,2023-06-09
4173.66,COP,2023-06-10,2023-06-13
4186.3,COP,2023-06-14,2023-06-14
4182.33,COP,2023-06-15,2023-06-15
4164.66,COP,2023-06-16,2023-06-16
4145.72,COP,2023-06-17,2023-06-20
4149.18,COP,2023-06-21,2023-06-21
4158.21,COP,2023-06-22,2023-06-22
4114.39,COP,2023-06-23,2023-06-23
4168.88,COP,2023-06-24,2023-06-26
4172.33,COP,2023-06-27,2023-06-27
4152.48,COP,2023-06-28,2023-06-28
4169.6,COP,2023-06-29,2023-06-29
4191.28,COP,2023-06-30,2023-06-30
4177.58,COP,2023-07-01,2023-07-05
4128.08,COP,2023-07-06,2023-07-06
4195.93,COP,2023-07-07,2023-07-07
4189.96,COP,2023-07-08,2023-07-10
4154.06,COP,2023-07-11,2023-07-11
4193.59,COP,2023-07-12,2023-07-12
4128.67,COP,2023-07-13,2023-07-13
4102.13,COP,2023-07-14,2023-07-14
4089.3,COP,2023-07-15,2023-07-17
4069.39,COP,2023-07-18,2023-07-18
3991.15,COP,2023-07-19,2023-07-19
3980.2,COP,2023-07-20,2023-07-21
3971.38,COP,2023-07-22,2023-07-24
3950.58,COP,2023-07-25,2023-07-25
3978.83,COP,2023-07-26,2023-07-26
3951.1,COP,2023-07-27,2023-07-27
3932.04,COP,2023-07-28,2023-07-28
3923.49,COP,2023-07-29,2023-07-31
3898.48,COP,2023-08-01,2023-08-01
4007.44,COP,2023-08-02,2023-08-02
4056.99,COP,2023-08-03,2023-08-03
4144.79,COP,2023-08-04,2023-08-04
4077.9,COP,2023-08-05,2023-08-08
4076.46,COP,2023-08-09,2023-08-09
4031.65,COP,2023-08-10,2023-08-10
3955.23,COP,2023-08-11,2023-08-11
3973.41,COP,2023-08-12,2023-08-14
4029.95,COP,2023-08-15,2023-08-15
4096.08,COP,2023-08-16,2023-08-16
4130.33,COP,2023-08-17,2023-08-17
4093.96,COP,2023-08-18,2023-08-18
4124.04,COP,2023-08-19,2023-08-22
4120.07,COP,2023-08-23,2023-08-23
4085.89,COP,2023-08-24,2023-08-24
4076.9,COP,2023-08-25,2023-08-25
4117.78,COP,2023-08-26,2023-08-28
4111.52,COP,2023-08-29,2023-08-29
4110.08,COP,2023-08-30,2023-08-30
4085.33,COP,2023-08-31,2023-08-31
4099.2,COP,2023-09-01,2023-09-01
4063.36,COP,2023-09-02,2023-09-05
4089.46,COP,2023-09-06,2023-09-06
4093.04,COP,2023-09-07,2023-09-07
4045.83,COP,2023-09-08,2023-09-08
4012.26,COP,2023-09-09,2023-09-11
3997.74,COP,2023-09-12,2023-09-12
3993.53,COP,2023-09-13,2023-09-13
3950.92,COP,2023-09-14,2023-09-14
3926.59,COP,2023-09-15,2023-09-15
3928.28,COP,2023-09-16,2023-09-18
3905.95,COP,2023-09-19,2023-09-19
3902.54,COP,2023-09-20,2023-09-20
3907.21,COP,2023-09-21,2023-09-21
3948.25,COP,2023-09-22,2023-09-22
3948.7,COP,2023-09-23,2023-09-25
4052.54,COP,2023-09-26,2023-09-26
4068.73,COP,2023-09-27,2023-09-27
4093.6,COP,2023-09-28,2023-09-28
4085.57,COP,2023-09-29,2023-09-29
4053.76,COP,2023-09-30,2023-10-02
4141.43,COP,2023-10-03,2023-10-03
4187.01,COP,2023-10-04,2023-10-04
4252.09,COP,2023-10-05,2023-10-05
4359.4,COP,2023-10-06,2023-10-06
4386.66,COP,2023-10-07,2023-10-10
4231.97,COP,2023-10-11,2023-10-11
4212.5,COP,2023-10-12,2023-10-12
4230.61,COP,2023-10-13,2023-10-13
4249.0,COP,2023-10-14,2023-10-17
4222.09,COP,2023-10-18,2023-10-18
4227.39,COP,2023-10-19,2023-10-19
4249.71,COP,2023-10-20,2023-10-20
4238.85,COP,2023-10-21,2023-10-23
4221.39,COP,2023-10-24,2023-10-24
4213.97,COP,2023-10-25,2023-10-25
4201.53,COP,2023-10-26,2023-10-26
4154.94,COP,2023-10-27,2023-10-27
4120.62,COP,2023-10-28,2023-10-30
4060.83,COP,2023-10-31,2023-10-31
4114.29,COP,2023-11-01,2023-11-01
4117.71,COP,2023-11-02,2023-11-02
4047.11,COP,2023-11-03,2023-11-03
3975.09,COP,2023-11-04,2023-11-07
4005.06,COP,2023-11-08,2023-11-08
4065.79,COP,2023-11-09,2023-11-09
4056.94,COP,2023-11-10,2023-11-10
4037.19,COP,2023-11-11,2023-11-14
3963.57,COP,2023-11-15,2023-11-15
3976.84,COP,2023-11-16,2023-11-16
4077.44,COP,2023-11-17,2023-11-17
4116.59,COP,2023-11-18,2023-11-20
4033.83,COP,2023-11-21,2023-11-21
4060.15,COP,2023-11-22,2023-11-22
4092.33,COP,2023-11-23,2023-11-24
4044.51,COP,2023-11-25,2023-11-27
3989.89,COP,2023-11-28,2023-11-28
3957.77,COP,2023-11-29,2023-11-29
3980.67,COP,2023-11-30,2023-11-30
4045.22,COP,2023-12-01,2023-12-01
3983.15,COP,2023-12-02,2023-12-04
3999.91,COP,2023-12-05,2023-12-05
4023.21,COP,2023-12-06,2023-12-06
3989.55,COP,2023-12-07,2023-12-07
3998.51,COP,2023-12-08,2023-12-11
3982.5,COP,2023-12-12,2023-12-12
3990.88,COP,2023-12-13,2023-12-13
3999.43,COP,2023-12-14,2023-12-14
3955.88,COP,2023-12-15,2023-12-15
3956.76,COP,2023-12-16,2023-12-18
3932.59,COP,2023-12-19,2023-12-19
3925.77,COP,2023-12-20,2023-12-20
3948.54,COP,2023-12-21,2023-12-21
3943.03,COP,2023-12-22,2023-12-22
3915.43,COP,2023-12-23,2023-12-26
3871.45,COP,2023-12-27,2023-12-27
3844.81,COP,2023-12-28,2023-12-28
3822.05,COP,2023-12-29,2024-01-02
3895.53,COP,2024-01-03,2024-01-03
3914.6,COP,2024-01-04,2024-01-04
3927.64,COP,2024-01-05,2024-01-05
3912.93,COP,2024-01-06,2024-01-09
3934.13,COP,2024-01-10,2024-01-10
3946.39,COP,2024-01-11,2024-01-11
3929.79,COP,2024-01-12,2024-01-12
3901.38,COP,2024-01-13,2024-01-16
3940.85,COP,2024-01-17,2024-01-17
3969.5,COP,2024-01-18,2024-01-18
3939.89,COP,2024-01-19,2024-01-19
3916.39,COP,2024-01-20,2024-01-22
3904.49,COP,2024-01-23,2024-01-23
3934.62,COP,2024-01-24,2024-01-24
3929.95,COP,2024-01-25,2024-01-25
3932.96,COP,2024-01-26,2024-01-26
3925.26,COP,2024-01-27,2024-01-29
3918.93,COP,2024-01-30,2024-01-30
3925.6,COP,2024-01-31,2024-01-31
3915.56,COP,2024-02-01,2024-02-01
3889.05,COP,2024-02-02,2024-02-02
3928.11,COP,2024-02-03,2024-02-05
3975.74,COP,2024-02-06,2024-02-06
3950.57,COP,2024-02-07,2024-02-07
3962.23,COP,2024-02-08,2024-02-08
3954.68,COP,2024-02-09,2024-02-09
3926.08,COP,2024-02-10,2024-02-12
3915.28,COP,2024-02-13,2024-02-13
3929.0,COP,2024-02-14,2024-02-14
3916.61,COP,2024-02-15,2024-02-15
3909.89,COP,2024-02-16,2024-02-16
3917.84,COP,2024-02-17,2024-02-20
3912.97,COP,2024-02-21,2024-02-21
3930.26,COP,2024-02-22,2024-02-22
3935.64,COP,2024-02-23,2024-02-23
3949.36,COP,2024-02-24,2024-02-26
3963.08,COP,2024-02-27,2024-02-27
3935.59,COP,2024-02-28,2024-02-28
3933.56,COP,2024-02-29,2024-02-29
3931.31,COP,2024-03-01,2024-03-01
3934.82,COP,2024-03-02,2024-03-04
3948.67,COP,2024-03-05,2024-03-05
3945.32,COP,2024-03-06,2024-03-06
3932.55,COP,2024-03-07,2024-03-07
3920.79,COP,2024-03-08,2024-03-08
3905.45,COP,2024-03-09,2024-03-11
3907.81,COP,2024-03-12,2024-03-12
3919.86,COP,2024-03-13,2024-03-13
3908.02,COP,2024-03-14,2024-03-14
3899.39,COP,2024-03-15,2024-03-15
3884.64,COP,2024-03-16,2024-03-18
3880.59,COP,2024-03-19,2024-03-19
3894.37,COP,2024-03-20,2024-03-20
3886.94,COP,2024-03-21,2024-03-21
3888.02,COP,2024-03-22,2024-03-22
3901.51,COP,2024-03-23,2024-03-26
3865.97,COP,2024-03-27,2024-03-27
3842.3,COP,2024-03-28,2024-04-01
3863.05,COP,2024-04-02,2024-04-02
3845.22,COP,2024-04-03,2024-04-03
3812.13,COP,2024-04-04,2024-04-04
3775.37,COP,2024-04-05,2024-04-05
3764.23,COP,2024-04-06,2024-04-08
3768.8,COP,2024-04-09,2024-04-09
3763.43,COP,2024-04-10,2024-04-10
3815.44,COP,2024-04-11,2024-04-11
3820.1,COP,2024-04-12,2024-04-12
3864.97,COP,2024-04-13,2024-04-15
3889.58,COP,2024-04-16,2024-04-16
3938.11,COP,2024-04-17,2024-04-17
3901.94,COP,2024-04-18,2024-04-18
3918.23,COP,2024-04-19,2024-04-19
3937.13,COP,2024-04-20,2024-04-22
3924.82,COP,2024-04-23,2024-04-23
3910.01,COP,2024-04-24,2024-04-24
3935.65,COP,2024-04-25,2024-04-25
3964.59,COP,2024-04-26,2024-04-26
3926.02,COP,2024-04-27,2024-04-29
3873.44,COP,2024-04-30,2024-04-30
3899.07,COP,2024-05-01,2024-05-02
3898.62,COP,2024-05-03,2024-05-03
3895.41,COP,2024-05-04,2024-05-06
3894.23,COP,2024-05-07,2024-05-07
3884.84,COP,2024-05-08,2024-05-08
3902.63,COP,2024-05-09,2024-05-09
3900.38,COP,2024-05-10,2024-05-10
3888.21,COP,2024-05-11,2024-05-14
3861.82,COP,2024-05-15,2024-05-15
3825.42,COP,2024-05-16,2024-05-16
3828.98,COP,2024-05-17,2024-05-17
3832.26,COP,2024-05-18,2024-05-20
3822.39,COP,2024-05-21,2024-05-21
3814.94,COP,2024-05-22,2024-05-22
3829.59,COP,2024-05-23,2024-05-23
3837.58,COP,2024-05-24,2024-05-24
3878.07,COP,2024-05-25,2024-05-28
3853.09,COP,2024-05-29,2024-05-29
3867.02,COP,2024-05-30,2024-05-30
3874.32,COP,2024-05-31,2024-05-31
3860.92,COP,2024-06-01,2024-06-04
3909.65,COP,2024-06-05,2024-06-05
3927.91,COP,2024-06-06,2024-06-06
3938.53,COP,2024-06-07,2024-06-07
3944.14,COP,2024-06-08,2024-06-11
3960.83,COP,2024-06-12,2024-06-12
4023.26,COP,2024-06-13,2024-06-13
4107.52,COP,2024-06-14,2024-06-14
4151.55,COP,2024-06-15,2024-06-17
4144.63,COP,2024-06-18,2024-06-18
4101.87,COP,2024-06-19,2024-06-20
4175.96,COP,2024-06-21,2024-06-21
4143.72,COP,2024-06-22,2024-06-24
4104.38,COP,2024-06-25,2024-06-25
4093.66,COP,2024-06-26,2024-06-26
4133.61,COP,2024-06-27,2024-06-27
4158.1,COP,2024-06-28,2024-06-28
4148.04,COP,2024-06-29,2024-07-02
4130.03,COP,2024-07-03,2024-07-03
4096.09,COP,2024-07-04,2024-07-05
4093.72,COP,2024-07-06,2024-07-08
4052.99,COP,2024-07-09,2024-07-09
4022.05,COP,2024-07-10,2024-07-10
3979.91,COP,2024-07-11,2024-07-11
3968.87,COP,2024-07-12,2024-07-12
3944.97,COP,2024-07-13,2024-07-15
3948.41,COP,2024-07-16,2024-07-16
